Date,AAPL,MSFT,JPM,BAC,JNJ,PFE,XOM,CVX,PG,KO
2023-02-09,148.352127,256.322815,130.122040,32.661736,145.712494,35.575859,101.768166,145.721207,126.000687,53.757343
2023-02-10,148.716522,255.817261,130.696548,32.533722,146.389618,36.019127,106.057846,148.775085,127.113121,53.757343
2023-02-13,151.513412,263.809723,132.114319,32.597729,146.931305,36.109421,105.645302,147.944580,128.777191,54.640980
2023-02-14,150.873276,264.636139,132.698151,32.570293,146.290298,35.887791,104.407707,149.077881,128.050873,53.730297
2023-02-15,152.970917,262.520905,133.254150,32.515438,143.879807,35.559452,104.093819,147.506897,127.756691,53.730297
2023-02-16,151.375519,255.531921,131.419357,32.259403,142.859650,35.255733,103.788902,145.377319,126.083435,53.396683
2023-02-17,150.233154,251.545166,131.808548,32.323410,145.842133,35.469154,99.798058,142.130630,128.722031,54.208176
2023-02-21,146.224930,246.291275,129.389969,31.564480,143.668915,35.050518,99.699409,140.515991,128.630081,53.919647
2023-02-22,146.648407,245.160553,128.398438,31.354172,143.468903,34.787842,98.407974,139.948700,129.172531,54.081951
2023-02-23,147.130966,248.338242,129.427048,31.326735,143.423416,34.722183,99.313766,141.327682,128.758820,54.181129
2023-02-24,144.481857,242.928360,130.594604,31.281017,141.823044,34.270702,99.322754,141.746628,128.032501,53.955708
2023-02-27,145.673462,243.844620,131.734390,31.281017,141.513885,33.474472,99.143379,142.104462,127.922180,53.937679
2023-02-28,145.171204,243.123306,132.837112,31.363310,139.358826,33.302094,98.569420,140.315262,126.469536,53.658157
2023-03-01,143.103088,240.052856,132.095795,31.217010,138.731476,32.981964,99.448296,141.432419,126.561508,53.072083
2023-03-02,143.693985,244.770676,130.724380,30.821276,138.622330,33.343132,99.905670,141.877518,128.648499,53.847511
2023-03-03,148.736252,248.845154,133.124405,31.437881,140.049911,33.778191,101.170181,143.972183,129.586227,53.595047
2023-03-06,151.493713,250.385208,132.346024,31.373465,141.450226,33.745361,102.067017,145.028198,129.034637,54.424580
2023-03-07,149.297562,247.733887,128.454025,30.370321,140.113571,33.113293,100.093987,143.160492,126.469536,54.108997
2023-03-08,150.548279,247.295242,127.694176,29.965384,139.086075,32.932709,98.632187,142.252838,126.487946,54.136051
2023-03-09,148.302917,245.950104,120.781258,28.106350,137.522064,32.390934,97.869865,140.088348,125.559357,53.613083
2023-03-10,146.244644,242.314224,123.848511,27.857870,137.858490,32.333485,96.659180,139.355194,126.129372,53.387665
2023-03-13,148.184708,247.509720,121.624527,26.238113,139.177002,32.719288,95.547112,138.517365,127.002800,53.928661
2023-03-14,150.272507,254.206284,124.747353,26.468193,139.958984,32.752121,95.905838,140.306503,128.574936,54.127029
2023-03-15,150.666443,258.738892,118.853783,26.219709,140.350006,33.064041,91.134781,134.232040,130.395309,54.487698
2023-03-16,153.483032,269.227234,121.161171,26.661461,140.059052,33.137920,90.605644,134.659698,131.369812,54.787521
2023-03-17,152.645950,272.375702,116.583473,25.603100,138.558685,32.916286,89.538429,132.957825,131.406616,54.533123
2023-03-20,155.009460,265.357513,117.815933,25.538675,139.931702,33.499100,91.879135,134.912827,133.429245,55.060104
2023-03-21,156.860916,266.868378,120.975853,26.311741,139.931702,33.375973,95.995529,139.041016,132.463898,54.805695
2023-03-22,155.432938,265.415985,117.853004,25.437445,137.349319,32.842411,93.798309,136.213272,132.381180,54.560379
2023-03-23,156.516235,270.650452,117.537941,24.820831,137.422043,32.981964,92.740089,134.860443,132.197281,54.442261
2023-03-24,157.816193,273.486969,115.749489,24.977287,138.804184,33.154339,92.847687,136.204498,134.891052,55.332676
2023-03-27,155.876114,269.402740,119.066948,26.219709,139.395218,33.014801,94.883492,137.592209,134.183136,55.741539
2023-03-28,155.255661,268.281738,119.428329,25.879196,138.049469,32.825993,96.067268,139.198120,134.560074,55.805141
2023-03-29,158.328308,273.428406,119.669266,26.385365,139.404327,33.039413,97.717422,140.393784,134.973801,56.204918
2023-03-30,159.894165,276.879028,119.307854,26.044847,139.513458,33.146137,98.192741,141.729141,135.562195,56.195827
2023-03-31,162.395569,281.021759,120.753456,26.320944,140.941040,33.490894,98.345192,142.401199,136.702194,56.359371
2023-04-03,163.646240,279.978790,120.614471,26.311741,142.623260,33.942356,104.147621,148.327271,137.456116,56.695549
2023-04-04,163.114502,279.930023,119.002060,25.750349,144.114471,33.572975,103.152153,147.533081,138.118057,56.522923
2023-04-05,161.272873,277.161774,119.179504,25.437445,150.588623,34.106533,104.918884,148.266190,139.065033,57.058979
2023-04-06,162.159195,284.238495,119.048759,25.621511,150.170395,34.065487,103.179062,146.319901,139.947617,57.095325
2023-04-10,159.569153,282.084290,119.441017,25.713537,149.415680,34.254284,102.721672,146.878494,138.789215,56.959042
2023-04-11,158.357864,275.689850,120.029388,26.422178,149.370224,34.303535,103.448105,147.690170,138.513397,56.859100
2023-04-12,157.668488,276.333252,120.010704,26.210505,149.051971,33.958775,103.340485,148.213852,138.890366,56.959042
2023-04-13,163.045547,282.522888,120.468338,26.284130,151.043335,34.040859,103.824760,150.195023,139.533905,57.376995
2023-04-14,162.700851,278.916290,129.564896,27.167629,150.797791,33.811020,104.075867,150.500473,138.825974,57.286121
2023-04-17,162.720581,281.509155,130.592209,27.949900,150.643250,33.802818,102.865173,149.173859,138.871948,57.658642
2023-04-18,163.941727,281.090057,132.058456,28.124760,146.405899,33.285671,104.874054,148.824783,139.019058,57.749504
2023-04-19,165.084137,281.168030,131.890411,27.664602,147.788055,33.031216,104.542229,148.964401,139.046631,57.858536
2023-04-20,164.118988,278.887024,131.507462,27.517351,148.742783,32.711075,103.708176,148.240051,139.556381,58.112938
2023-04-21,162.513763,278.545868,131.255295,27.489746,147.933533,33.006584,104.039993,147.602859,144.385574,58.194710
2023-04-24,162.819031,274.656647,131.432724,27.388508,148.833725,32.760326,106.004036,149.662628,144.644608,58.103855
2023-04-25,161.282745,268.466980,128.574905,26.541819,150.197662,32.284237,104.497375,147.489441,144.681610,58.012993
2023-04-26,161.272873,287.913300,126.296104,26.173697,147.869843,31.709631,103.537781,144.862396,143.007126,57.740421
2023-04-27,165.852264,297.134460,127.995880,26.587833,148.215393,31.799932,104.775406,145.708984,144.755661,57.858536
2023-04-28,167.102966,299.503204,129.107269,26.946760,148.851913,31.923054,106.129585,147.131577,144.672379,58.285572
2023-05-01,167.014359,297.846039,131.871689,26.725885,148.761017,32.185738,102.838264,145.962082,144.848190,58.421860
2023-05-02,165.980255,297.699829,129.742310,25.916008,150.061279,32.062607,98.739799,139.678146,144.718613,58.158371
2023-05-03,164.906876,296.715332,126.996567,25.639912,148.097198,31.561876,96.793694,136.876526,144.533615,57.831276
2023-05-04,163.272034,297.699829,125.259430,24.839241,147.424347,31.381296,95.098724,136.344193,143.867523,57.894886
2023-05-05,170.933914,302.807526,127.706360,25.501865,147.924438,31.594715,97.466324,139.826508,144.348572,58.167450
2023-05-08,170.864975,300.857971,128.014557,25.483465,147.588013,31.742466,97.851944,139.276672,143.673218,58.076588
2023-05-09,169.161255,299.249695,127.398132,25.455849,146.442245,31.586504,97.878860,138.875183,142.202271,57.595047
2023-05-10,170.924057,304.425659,127.463493,25.142946,146.987854,31.438749,96.623306,137.103455,142.498276,57.694988
2023-05-11,171.111191,302.281158,127.061951,25.207365,146.387726,31.181538,94.874512,136.344193,142.831345,58.022079
2023-05-12,170.184128,301.169952,125.240768,24.931269,146.196747,30.990692,94.865547,136.693298,144.283829,58.249226
2023-05-15,169.691086,301.647614,126.296104,25.446651,145.078339,30.833042,95.046463,137.199478,144.330063,58.094769
2023-05-16,169.691086,303.870056,125.446243,25.179758,144.887405,30.708578,92.739723,133.978958,144.080292,57.440582
2023-05-17,170.302475,306.742065,129.303345,26.293335,144.569153,30.492849,94.820305,135.899048,143.469696,57.376995
2023-05-18,172.629852,311.157623,130.283981,26.201303,144.105392,30.268822,95.679680,135.731583,141.110611,57.058979
2023-05-19,172.738358,310.981720,129.985138,25.869991,144.496384,30.509447,96.122940,136.806778,141.702713,57.086243
2023-05-22,171.791595,313.756134,128.911118,26.081663,143.717651,32.152325,94.955994,134.347916,137.992920,55.886906
2023-05-23,169.188141,307.972961,127.566246,26.302540,143.662643,32.890793,96.249580,138.234512,136.503448,55.786968
2023-05-24,169.464233,306.595551,126.398857,25.860788,143.525238,32.052757,97.326050,138.604691,135.374786,55.314507
2023-05-25,170.598373,318.386566,126.707001,25.925213,141.463913,31.388973,95.580177,136.216293,134.505157,54.887470
2023-05-26,173.004608,325.195465,127.893143,26.054052,141.408936,31.198124,94.955994,135.793289,134.514420,54.751183
2023-05-30,174.848755,323.554291,128.378784,26.008038,141.427231,30.708578,94.114723,134.947205,132.460602,54.315063
2023-05-31,174.799438,320.799469,126.744392,25.575493,142.059418,31.546619,92.432167,132.743927,131.831497,54.206032
2023-06-01,177.600220,324.892609,128.490829,25.770300,141.583008,31.546619,93.499603,134.101166,133.182236,54.514950
2023-06-02,178.448303,327.647461,131.189911,26.633020,143.809280,31.828726,95.670631,137.714539,135.550568,55.568905
2023-06-05,177.097244,328.174957,129.901108,26.475321,145.046066,32.069359,95.245468,137.053558,135.013977,55.196392
2023-06-06,176.732376,325.967194,130.134583,27.115400,144.917831,31.837027,96.023415,137.300323,133.672546,54.796612
2023-06-07,175.361572,315.905212,131.395401,27.347313,145.229324,32.268486,98.176369,140.860870,133.959320,54.714844
2023-06-08,178.073547,317.741821,131.432724,27.115400,146.823410,32.434437,97.868813,140.340881,135.476547,54.851128
2023-06-09,178.458160,319.236481,131.694244,27.152506,146.594406,32.334869,97.145142,140.005951,135.587555,54.941990
2023-06-12,181.249039,324.179474,131.684921,27.022635,146.493622,33.106525,96.267654,138.657562,134.523666,54.705753
2023-06-13,180.775665,326.563080,132.637527,27.273102,147.263199,33.421822,96.285767,139.697510,134.199860,54.923813
2023-06-14,181.406815,329.542572,132.142548,27.013359,148.014435,32.658466,95.127876,138.446045,135.458054,55.296333
2023-06-15,183.438339,340.053864,133.636826,27.245277,150.002472,32.982067,95.788231,139.494827,137.336075,56.056202
2023-06-16,182.363419,334.417267,133.795578,27.078297,150.460556,33.239288,95.100731,138.595871,138.344482,56.459023
2023-06-20,182.452179,330.236145,133.113815,26.781446,150.368958,32.641872,92.920639,135.440750,137.067780,56.083664
2023-06-21,181.416672,325.849976,132.917725,26.503147,150.139938,32.276783,93.960960,136.498352,138.251953,56.239292
2023-06-22,184.414627,331.857788,130.358734,25.937277,151.734024,32.135735,93.445328,134.524200,138.723785,56.623814
2023-06-23,184.099060,327.276215,129.676926,25.742468,151.605774,31.778944,92.631180,133.387283,137.345337,56.028736
2023-06-26,182.708572,321.004669,129.994492,26.057875,149.910858,30.609015,94.340866,135.731583,137.484085,56.047043
2023-06-27,185.459976,326.836609,130.003830,26.197021,149.599380,30.219034,94.576073,135.308548,138.788513,55.928036
2023-06-28,186.633575,328.087006,129.434128,26.039322,149.297028,30.111174,95.344963,136.533585,138.760757,55.406193
2023-06-29,186.968842,327.305481,133.954361,26.586639,150.341476,29.970119,96.520950,137.696930,138.196457,54.948448
2023-06-30,191.288269,332.668579,135.831604,26.614470,151.642395,30.434769,97.018494,138.675201,140.379745,55.131546
2023-07-03,189.799194,330.177490,136.924271,27.087570,149.654343,30.409878,97.208458,138.551819,141.082840,55.461128
2023-07-05,188.684814,330.333862,136.012161,26.976255,149.159622,30.252224,96.710930,137.758621,140.842316,55.873100
2023-07-06,189.158127,333.381775,134.667450,26.234131,148.051086,29.563543,93.101562,134.735703,140.611038,55.442818
2023-07-07,188.043747,329.425323,135.730026,26.466045,145.898117,29.480570,93.318672,135.916672,137.659866,54.710403
2023-07-10,186.002411,324.159943,136.491699,26.586639,146.136292,29.605030,94.702705,136.824417,137.715378,54.298439
2023-07-11,185.479736,324.785095,138.626312,26.920595,145.330093,29.887140,95.860596,139.353790,136.993759,54.490688
2023-07-12,187.146362,329.405792,139.312759,27.235998,144.826218,29.862251,96.331001,140.693420,137.706146,54.783657
2023-07-13,187.905685,334.739563,139.989777,27.523569,145.494995,29.920340,94.567032,138.816193,137.798599,55.250561
2023-07-14,188.053665,337.259979,140.836136,27.004086,146.466110,30.136061,91.310463,135.352631,138.816284,55.754089
2023-07-17,191.308014,337.738647,144.230804,27.273102,145.733185,29.754385,91.708466,135.229248,137.835663,55.671700
2023-07-18,191.051620,351.180603,144.494125,28.479055,145.724045,30.069685,91.292366,135.502441,138.094666,55.451969
2023-07-19,192.402649,346.872498,145.048889,29.249012,145.430878,30.235630,91.925591,136.330887,139.038330,56.431561
2023-07-20,190.459930,338.852295,146.835571,29.397440,154.262604,30.509447,93.544823,137.837936,140.165726,57.118191
2023-07-21,189.286362,335.823975,145.707153,29.666454,155.920868,31.032183,93.979042,139.856186,142.372086,57.163952
2023-07-24,190.085159,337.132935,148.575195,30.287985,156.736237,31.123453,95.453522,142.614685,142.828262,57.182266
2023-07-25,190.943130,342.867310,147.465607,29.824158,157.936401,30.750071,95.598274,143.266846,143.163422,56.990013
2023-07-26,191.810974,329.962585,148.349518,30.065350,158.238754,30.874529,95.064545,142.191666,143.312332,57.722408
2023-07-27,190.548645,323.075562,146.713318,29.638630,159.127396,30.371140,95.363060,140.711044,141.608704,57.163952
2023-07-28,193.122589,330.548706,147.550232,29.592243,159.851196,30.262075,94.223274,140.014771,145.611847,57.200581
2023-07-31,193.734009,328.155426,148.537628,29.685013,153.483871,30.253689,97.009438,144.236328,145.509415,56.697056
2023-08-01,192.905624,328.565704,147.804138,29.332502,154.729858,29.876144,96.448593,143.037735,145.462875,56.550571
2023-08-02,189.917511,319.930023,146.130295,28.933611,155.664352,29.658007,95.245468,140.772751,145.779419,56.724518
2023-08-03,188.526978,319.109436,147.023621,29.137691,156.333115,29.364363,96.900894,140.719833,146.161102,56.431561
2023-08-04,179.473923,320.203552,146.713318,29.035648,154.867264,29.381142,97.172272,140.402588,144.559875,55.580139
2023-08-07,176.377335,322.479675,147.409195,29.573694,158.586884,29.934868,96.973267,140.913742,146.086639,56.019581
2023-08-08,177.314178,318.513550,146.581680,29.007818,158.660156,29.901310,97.452690,140.702209,146.244888,55.772392
2023-08-09,175.726456,314.781860,144.616333,28.627483,158.559418,30.069107,99.108109,140.887283,146.058701,55.900566
2023-08-10,175.509506,315.465668,144.400040,28.701696,157.734848,29.968435,99.614716,141.742157,145.332550,55.772392
2023-08-11,175.568741,313.590088,145.236954,29.026375,159.273987,30.236904,101.161575,144.668121,146.179733,56.001274
2023-08-14,177.217880,316.549988,145.537888,28.692419,158.898392,30.262075,101.242981,144.562393,145.034653,55.735775
2023-08-15,175.232986,314.420380,141.832901,27.774036,158.440292,29.691568,98.643730,140.340881,144.103683,55.360424
2023-08-16,174.363983,313.656799,141.231079,27.171064,157.936401,29.767069,96.983849,139.803299,142.632767,55.369576
2023-08-17,171.826096,310.210907,139.764160,27.161787,159.420563,30.631227,98.862602,142.143402,141.608704,55.488583
2023-08-18,172.309998,309.819366,140.083862,27.004086,158.028046,30.757072,100.358322,143.166656,142.009003,55.799854
2023-08-21,173.643127,315.105682,140.563431,27.041185,153.318954,31.050713,99.145332,142.686188,141.292160,55.323799
2023-08-22,175.015747,315.673492,137.648346,26.382555,152.100510,30.908089,98.589005,141.511642,141.348007,54.985065
2023-08-23,178.857132,320.117920,138.579285,26.391830,150.735413,30.757072,97.722580,141.698486,142.669983,55.177319
2023-08-24,174.176361,313.235840,138.447632,26.549530,151.248474,30.337582,96.992973,140.532898,142.009003,55.030842
2023-08-25,176.378525,316.182465,138.278397,26.438213,153.417053,30.522158,98.725800,141.582825,142.939972,55.287182
2023-08-28,177.938766,316.887421,138.757980,26.679399,151.608337,30.379534,99.555748,142.552719,143.163422,55.442818
2023-08-29,181.819656,321.498230,139.886398,27.059740,151.626816,30.329191,100.148552,142.330261,143.247192,55.387878
2023-08-30,185.305542,321.870178,139.322189,26.939152,151.091553,30.119446,101.124413,142.526016,143.405426,55.360424
2023-08-31,185.522812,320.861908,137.601349,26.817547,149.199829,29.683178,101.407135,143.344635,143.684738,54.774502
2023-09-01,187.092957,321.743042,138.062119,27.107515,148.092438,30.018766,103.532127,146.191940,143.843048,54.298439
2023-09-05,187.329941,326.530060,136.538742,26.798838,148.277008,29.683178,103.541252,148.113861,141.915909,53.849834
2023-09-06,180.624786,325.874207,136.313065,26.555635,145.813095,28.835802,104.435036,148.265152,141.636597,53.813217
2023-09-07,175.341644,322.966644,135.147034,26.312435,147.677170,28.760296,103.924309,148.274033,142.986511,53.401241
2023-09-08,175.953857,327.234894,135.250488,26.527578,148.166275,28.735123,105.438255,148.781219,142.372086,53.401241
2023-09-11,177.119156,330.827667,135.842896,26.639824,150.104187,28.475042,104.115829,145.711441,144.066452,53.904770
2023-09-12,174.097366,324.787445,137.610748,27.098164,150.953156,28.651230,107.152832,148.425308,141.534210,53.373772
2023-09-13,172.033478,328.987274,137.676544,27.013975,151.331512,28.592497,106.195229,147.882523,142.521042,53.501949
2023-09-14,173.544373,331.571655,140.347153,27.313305,151.100784,28.651230,108.092216,148.798996,144.085068,53.944878
2023-09-15,172.823471,323.270142,139.933411,26.976561,148.987564,28.584110,106.432350,148.149475,142.874817,53.465038
2023-09-18,175.746506,322.134583,140.224899,26.901731,149.928818,28.223349,107.289642,148.790100,143.414795,53.797230
2023-09-19,176.832779,321.733185,140.046234,26.798838,149.679688,28.516993,107.006927,148.772324,142.995834,53.686501
2023-09-20,173.297501,314.018982,139.453827,26.705301,150.334869,28.206564,106.158760,148.318542,142.874817,53.926422
2023-09-21,171.756973,312.805084,138.362991,26.237604,149.181366,27.560553,104.663040,146.983856,141.636597,53.095924
2023-09-22,172.606216,310.338165,137.037109,25.854097,148.110901,27.426315,104.827202,147.953720,141.115311,53.151302
2023-09-25,173.880112,310.856995,137.714157,25.816685,147.889420,27.669621,106.003708,150.115891,140.258789,52.597649
2023-09-26,169.811600,305.570709,136.284836,25.414467,146.745148,27.183010,106.167870,149.306183,139.011337,52.163933
2023-09-27,168.300690,306.207001,137.084137,25.508001,144.982590,26.931316,109.624413,152.189087,137.167999,51.628735
2023-09-28,168.557465,307.039154,138.786163,25.779270,144.770355,26.922924,108.958633,151.788696,136.237045,51.499546
2023-09-29,169.070969,309.104675,136.369461,25.610893,143.727570,27.829023,107.234932,150.035828,135.790207,51.656418
2023-10-02,171.579239,315.027344,135.194046,24.974834,143.173874,28.475042,105.456490,148.185089,135.166443,51.195038
2023-10-03,170.246094,306.794373,134.197266,24.235880,143.349213,28.441483,105.638893,148.532089,135.445740,50.641376
2023-10-04,171.490356,312.247070,134.799088,24.263945,143.515350,27.946486,101.689865,145.070801,135.892593,50.789017
2023-10-05,172.724731,312.638641,135.367477,24.376186,145.010269,28.080717,99.400703,145.836029,133.872437,48.334465
2023-10-06,175.272491,320.372437,137.451523,24.385538,145.471664,27.795465,97.740837,144.350082,134.142395,49.035767
2023-10-09,176.753769,322.878571,137.138901,24.610033,146.302216,27.854193,101.160889,148.345215,133.462784,48.795845
2023-10-10,176.161270,321.478668,137.972519,25.264805,146.136078,27.829023,100.732239,148.185089,134.784744,49.857029
2023-10-11,177.553635,325.423798,138.446152,25.274155,144.124374,27.778685,97.120667,143.344635,133.127625,49.561741
2023-10-12,178.452301,324.190338,138.124054,25.161913,144.262802,27.619282,97.102409,143.460281,133.425522,48.731255
2023-10-13,176.615524,320.832581,140.198654,25.030952,144.742661,26.939707,100.203270,145.978394,134.700943,48.805069
2023-10-16,176.487137,325.639221,140.056595,25.246098,145.370178,27.912930,100.276237,147.170700,135.985703,49.303364
2023-10-17,174.936768,325.071411,139.753403,25.835392,144.041336,27.476654,101.589531,149.119324,136.162582,49.893944
2023-10-18,173.643127,323.162445,138.218811,25.545420,140.940674,26.352417,103.012291,150.302750,139.672302,49.875484
2023-10-19,173.267868,324.346985,137.631485,25.218035,140.562347,26.167843,103.076126,150.462921,138.886276,50.152302
2023-10-20,170.720108,319.794861,135.414841,24.610033,141.189850,25.714790,101.306816,148.443085,138.698914,50.355320
2023-10-23,170.838608,322.389099,133.567612,23.917849,139.704117,25.874195,99.820221,142.970901,138.792618,49.903164
2023-10-24,171.273102,323.573578,133.728668,23.824308,139.556442,25.530218,98.853493,139.385056,140.432083,51.342678
2023-10-25,168.962326,333.500214,132.999252,23.899141,139.870224,25.781910,99.035904,138.691025,141.087875,51.785603
2023-10-26,164.804947,320.989197,133.340240,24.432312,137.498596,26.142672,98.133003,137.694473,140.338379,51.471863
2023-10-27,166.118301,322.868774,128.537506,23.543694,134.361069,25.261742,96.263374,128.440720,137.865143,50.973568
2023-10-30,168.162460,330.210968,130.176315,24.030096,135.680664,25.630894,96.564316,129.988907,139.832489,51.813290
2023-10-31,168.636444,330.994049,131.729843,24.638096,136.889542,25.639282,96.536949,129.668579,140.553864,52.127029
2023-11-01,171.796463,338.786560,131.616211,24.694220,137.212509,25.597332,96.345436,128.111465,140.160400,52.080887
2023-11-02,175.351501,340.989227,133.965485,25.835392,138.642883,25.588943,99.510124,132.364655,141.874786,52.680679
2023-11-03,174.442993,345.374908,135.462204,26.583700,139.657959,26.226570,98.297165,131.341400,140.591339,52.357719
2023-11-06,176.990753,349.026459,136.485260,26.499516,139.990189,26.159452,96.555214,130.798630,141.406387,52.569954
2023-11-07,179.548401,352.942230,136.418976,26.340500,139.251938,26.218180,95.041245,128.494064,141.078506,52.763737
2023-11-08,180.605042,355.556030,137.091522,26.087946,138.744400,25.857416,93.873886,126.705589,140.535110,52.680679
2023-11-09,180.131012,353.098877,136.684204,25.751205,136.040543,25.236704,93.901245,126.296295,140.853653,52.283901
2023-11-10,184.313675,361.889923,138.711380,25.891512,135.883682,25.066647,94.621742,127.195000,141.846695,52.339260
2023-11-13,182.731598,358.962799,138.095642,25.910223,136.234375,24.641499,95.615829,128.129257,142.830368,52.533043
2023-11-14,185.342056,362.477234,140.615433,27.332010,136.262039,24.879583,95.983963,129.063538,142.511856,52.689922
2023-11-15,185.905655,362.624420,141.846909,27.706167,137.314041,25.670357,95.404152,129.517349,141.856064,52.791416
2023-11-16,187.586655,369.000488,143.466782,27.631336,138.513702,25.313232,94.299728,127.467354,143.177002,52.736053
2023-11-17,187.566849,362.800934,144.764603,28.042902,138.227615,25.440777,96.600632,129.886002,141.528183,52.837563
2023-11-20,189.307159,370.246277,145.209793,28.070965,139.446198,25.491791,96.177246,129.814041,140.778717,52.966743
2023-11-21,188.506226,365.959595,144.906662,27.743580,140.571701,25.763885,96.140434,129.508331,140.160400,53.548088
2023-11-22,189.168716,370.648468,145.247665,27.715521,140.292648,25.780891,95.726273,129.769089,141.481323,53.907970
2023-11-24,187.843735,370.236481,145.446594,27.809057,141.855408,25.933945,96.241669,130.281570,141.818604,54.046379
2023-11-27,187.665741,371.393951,145.115051,27.650042,140.720551,25.627838,95.680260,129.796082,141.687439,53.944878
2023-11-28,188.268875,375.406067,145.446594,27.621983,141.046127,25.245209,95.625038,130.830048,142.671127,54.055614
2023-11-29,187.250412,371.629395,146.185501,28.351582,141.492599,25.576820,94.189285,129.391479,141.584381,53.732635
2023-11-30,187.823944,371.688263,147.852753,28.747581,143.864639,25.908436,94.557426,129.112747,143.823441,54.355816
2023-12-01,189.099518,367.372131,148.572647,29.190718,147.324982,24.581980,94.787506,130.200653,143.017746,54.541843
2023-12-04,187.309753,362.104523,149.662064,29.058720,147.790039,24.896587,94.272118,130.254608,142.455643,54.476738
2023-12-05,191.255096,365.420044,149.643097,28.832439,147.483124,24.735033,92.440598,128.447388,137.490402,54.560444
2023-12-06,190.167435,361.770935,148.070602,28.785295,145.687805,24.479942,91.216530,128.150681,137.387360,54.504639
2023-12-07,192.095596,363.879974,148.525299,28.907867,144.552963,24.343897,90.581482,128.051804,137.246796,54.634857
2023-12-08,193.519485,367.097443,150.164124,29.190718,143.641388,24.471441,91.621498,129.751099,135.982071,54.513935
2023-12-11,191.017792,364.223267,150.713531,29.087006,144.236710,24.352398,91.685921,129.787079,136.609772,54.913887
2023-12-12,192.530670,367.244598,152.058670,28.983294,144.246033,24.301382,90.240952,128.123672,136.722198,55.267326
2023-12-13,195.744293,367.234833,152.570221,30.209002,144.915741,22.668818,91.041656,130.020859,139.195435,55.741684
2023-12-14,195.892624,358.955688,155.345764,32.000423,145.920380,22.218163,93.489807,134.804123,135.523056,54.913887
2023-12-15,195.358673,363.664124,156.520386,31.679852,144.329697,22.643309,92.863976,134.282654,134.867279,54.504639
2023-12-18,193.697464,365.547546,157.467712,31.519566,144.590195,23.008936,93.554237,134.579330,136.937653,54.895283
2023-12-19,194.735703,366.145966,159.570679,31.594992,145.539001,23.944260,94.787506,136.341614,136.937653,54.718563
2023-12-20,192.649323,363.556244,157.770813,31.095280,142.571655,23.493605,93.204491,135.091812,134.820435,53.583828
2023-12-21,192.501007,366.420654,158.670761,31.302713,144.032043,24.071802,93.627853,135.505447,135.148285,53.937267
2023-12-22,191.433090,367.440796,158.576004,31.519566,144.608795,24.148327,93.793526,135.811142,136.103867,54.244205
2023-12-26,190.889267,367.519257,159.513824,31.924995,145.241318,24.156832,94.005211,137.033920,136.722198,54.467430
2023-12-27,190.988098,366.940552,160.470596,31.906136,145.436661,24.326891,93.563431,136.584366,136.834610,54.606949
2023-12-28,191.413330,368.127441,161.323151,31.943851,145.650589,24.479942,92.210503,134.660278,136.525436,54.644150
2023-12-29,190.375061,368.872955,161.133728,31.745852,145.799438,24.479942,92.017242,134.111816,137.284317,54.811569
2024-01-02,183.562180,363.801483,163.009338,31.962711,148.803986,25.279217,94.207680,134.399521,139.345367,55.639374
2024-01-03,182.187775,363.536652,162.298889,31.613853,149.734177,25.279217,94.999199,136.962006,138.502167,55.769588
2024-01-04,179.873932,360.927338,163.375916,31.868420,149.417908,24.735033,94.170868,135.460464,139.261017,55.583569
2024-01-05,179.152115,360.740967,164.195587,32.462418,149.883026,25.058142,94.456177,135.226700,138.108719,55.499851
2024-01-08,183.483078,367.548706,163.957321,32.207851,150.255096,25.151674,92.882378,134.417511,139.298508,55.909107
2024-01-09,183.067795,368.627777,162.661057,31.708136,150.348114,24.998619,91.731934,131.000900,139.869965,55.806793
2024-01-10,184.106033,375.474731,163.004196,31.679852,150.571365,24.650002,90.829964,129.921921,140.469543,55.992825
2024-01-11,183.512726,377.299255,162.317917,31.255566,149.901627,24.148327,90.811562,130.623245,141.003571,55.630074
2024-01-12,183.839035,381.066040,161.126511,30.925570,151.055084,24.403416,91.989624,132.412476,141.087875,56.169537
2024-01-16,181.574692,382.831757,160.116196,30.284428,149.315598,24.080303,89.909630,129.193649,140.329010,55.797497
2024-01-17,180.635284,382.046997,159.258377,29.982716,149.231873,23.935757,89.256172,128.681152,140.469543,55.797497
2024-01-18,186.518723,386.363129,159.572906,29.916718,149.957413,23.884739,89.090508,127.512321,139.659729,55.955612
2024-01-19,189.415894,391.071655,162.327438,30.378717,150.394638,24.046295,89.228554,127.889931,139.122345,55.648678
2024-01-22,191.719803,388.952820,162.136856,30.689857,151.129456,24.071802,89.108902,128.114731,139.395752,55.406845
2024-01-23,192.995407,391.297272,161.069351,30.897285,148.655136,24.173840,90.112099,127.755058,145.165421,55.667274
2024-01-24,192.323029,394.887543,162.508575,31.095280,147.864471,24.088808,91.667511,130.299576,143.411880,54.792965
2024-01-25,191.996719,397.153442,164.834198,31.481857,148.422607,23.709049,93.996002,133.581345,146.711533,55.025494
2024-01-26,190.266312,396.231384,164.205124,31.519566,148.366806,23.709049,94.796707,134.093826,147.201736,55.220821
2024-01-29,189.584015,401.911102,164.634048,31.689287,148.236557,23.717682,94.916351,134.039886,147.220612,55.555660
2024-01-30,185.935333,400.802582,168.008133,32.801853,147.687775,23.320660,96.499374,134.974945,148.474487,55.713779
